Step,Temp,PotEng,TotEng,v_tipxx,v_tipxy,v_tipxz,v_tipfx,v_tipfy,v_tipfz
241000,297.26457,-18563.375,-18419.552,26.080669,32.091532,33.612808,3.56E-16,1.65E-15,1.03E-14
242000,291.69516,-18559.696,-18418.568,26.080669,32.091532,33.602808,3.20E-15,2.22E-15,-6.05E-15
243000,299.31108,-18565.149,-18420.336,26.080669,32.091532,33.592808,1.78E-15,-6.23E-16,1.78E-15
244000,296.12468,-18563.476,-18420.205,26.080669,32.091532,33.582808,7.11E-16,6.45E-15,-1.42E-15
245000,298.17358,-18564.441,-18420.179,26.080669,32.091532,33.572808,1.96E-15,-3.78E-15,7.11E-16
246000,310.14521,-18562.236,-18412.182,26.080669,32.091532,33.562808,1.78E-15,-6.23E-16,1.78E-15
247000,296.21088,-18562.867,-18419.554,26.080669,32.091532,33.552808,1.78E-15,-6.23E-16,1.78E-15
248000,290.95497,-18563.943,-18423.173,26.080669,32.091532,33.542808,7.11E-16,6.45E-15,-1.42E-15
249000,292.16885,-18565.615,-18424.257,26.080669,32.091532,33.532808,3.20E-15,2.22E-15,-6.05E-15
250000,298.1199,-18563.44,-18419.203,26.080669,32.091532,33.522808,-3.02E-15,1.78E-16,-5.34E-15
251000,296.30465,-18563.627,-18420.269,26.080669,32.091532,33.512808,3.02E-15,7.11E-15,-1.32E-14
252000,301.73041,-18563.142,-18417.159,26.080669,32.091532,33.502808,3.56E-16,6.94E-15,-3.20E-14
253000,298.1546,-18566.251,-18421.997,26.080669,32.091532,33.492808,-3.02E-15,1.78E-16,-5.34E-15
254000,295.17178,-18562.425,-18419.614,26.080669,32.091532,33.482808,-3.02E-15,1.78E-16,-5.34E-15
255000,302.84291,-18562.588,-18416.066,26.080669,32.091532,33.472808,3.02E-15,7.11E-15,-1.32E-14
256000,290.47023,-18562.645,-18422.11,26.080669,32.091532,33.462808,3.56E-16,6.94E-15,-3.20E-14
257000,296.69577,-18566.172,-18422.625,26.080669,32.091532,33.452808,-3.02E-15,1.78E-16,-5.34E-15
258000,300.34317,-18564.984,-18419.671,26.080669,32.091532,33.442808,-1.78E-16,1.44E-14,-5.34E-15
259000,301.15821,-18557.788,-18412.081,26.080669,32.091532,33.432808,1.42E-15,-3.02E-15,-9.25E-15
260000,299.42273,-18563.933,-18419.066,26.080669,32.091532,33.422808,-3.02E-15,1.78E-16,-5.34E-15
261000,298.8989,-18563.5,-18418.887,26.080669,32.091532,33.412808,-3.02E-15,1.78E-16,-5.34E-15
262000,296.89847,-18565.672,-18422.027,26.080669,32.091532,33.402808,3.02E-15,7.11E-15,-1.32E-14
263000,296.5021,-18564.645,-18421.191,26.080669,32.091532,33.392808,3.56E-16,6.94E-15,-3.20E-14
264000,298.38537,-18565.74,-18421.375,26.080669,32.091532,33.382808,-3.02E-15,1.78E-16,-5.34E-15
265000,294.99765,-18562.497,-18419.771,26.080669,32.091532,33.372808,-3.02E-15,1.78E-16,-5.34E-15
266000,295.26903,-18563.157,-18420.3,26.080669,32.091532,33.362808,1.78E-16,1.33E-14,1.32E-14
267000,294.25281,-18561.611,-18419.245,26.080669,32.091532,33.352808,-1.60E-15,-5.51E-15,-2.77E-14
268000,298.70846,-18564.337,-18419.816,26.080669,32.091532,33.342808,-3.02E-15,1.78E-16,-5.34E-15
269000,299.18937,-18562.614,-18417.86,26.080669,32.091532,33.332808,3.02E-15,7.11E-15,-1.32E-14
270000,297.52423,-18565.6,-18421.652,26.080669,32.091532,33.322808,3.56E-16,6.94E-15,-3.20E-14
271000,296.97186,-18558.578,-18414.897,26.080669,32.091532,33.312808,-3.02E-15,1.78E-16,-5.34E-15
272000,293.41986,-18559.23,-18417.268,26.080669,32.091532,33.302808,-3.02E-15,1.78E-16,-5.34E-15
273000,300.70646,-18564.88,-18419.392,26.080669,32.091532,33.292808,3.02E-15,7.11E-15,-1.32E-14
274000,290.04255,-18563.486,-18423.157,26.080669,32.091532,33.282808,-1.60E-15,-5.51E-15,-2.77E-14
275000,303.02478,-18564.427,-18417.817,26.080669,32.091532,33.272808,-3.02E-15,1.78E-16,-5.34E-15
276000,298.16625,-18564.748,-18420.489,26.080669,32.091532,33.262808,3.02E-15,7.11E-15,-1.32E-14
277000,308.85023,-18564.636,-18415.208,26.080669,32.091532,33.252808,3.56E-16,6.94E-15,-3.20E-14
278000,301.09667,-18563.396,-18417.72,26.080669,32.091532,33.242808,-3.02E-15,1.78E-16,-5.34E-15
279000,295.61164,-18561.688,-18418.665,26.080669,32.091532,33.232808,-3.02E-15,1.78E-16,-5.34E-15
280000,291.13965,-18563.336,-18422.477,26.080669,32.091532,33.222808,3.02E-15,7.11E-15,-1.32E-14
281000,300.29939,-18563.719,-18418.428,26.080669,32.091532,33.212808,3.56E-16,6.94E-15,-3.20E-14
282000,293.16331,-18563.83,-18421.992,26.080669,32.091532,33.202808,-3.02E-15,1.78E-16,-5.34E-15
283000,298.15147,-18562.395,-18418.143,26.080669,32.091532,33.192808,-1.78E-16,1.44E-14,-5.34E-15
284000,290.07547,-18564.499,-18424.155,26.080669,32.091532,33.182808,1.42E-15,-3.02E-15,-9.25E-15
285000,299.47157,-18563.379,-18418.488,26.080669,32.091532,33.172808,-3.02E-15,1.78E-16,-5.34E-15
286000,299.28325,-18562.591,-18417.791,26.080669,32.091532,33.162808,-3.02E-15,1.78E-16,-5.34E-15
287000,302.13448,-18564.363,-18418.184,26.080669,32.091532,33.152808,3.02E-15,7.11E-15,-1.32E-14
288000,291.80523,-18561.111,-18419.93,26.080669,32.091532,33.142808,3.56E-16,6.94E-15,-3.20E-14
289000,306.97835,-18561.742,-18413.219,26.080669,32.091532,33.132808,-3.02E-15,1.78E-16,-5.34E-15
290000,295.79378,-18564.266,-18421.155,26.080669,32.091532,33.122808,-3.02E-15,1.78E-16,-5.34E-15
291000,299.21923,-18561.199,-18416.431,26.080669,32.091532,33.112808,1.78E-16,1.33E-14,1.32E-14
292000,290.89864,-18561.828,-18421.085,26.080669,32.091532,33.102808,-1.60E-15,-5.51E-15,-2.77E-14
293000,299.94439,-18565.475,-18420.355,26.080669,32.091532,33.092808,-3.02E-15,1.78E-16,-5.34E-15
294000,300.30507,-18561.435,-18416.141,26.080669,32.091532,33.082808,3.02E-15,7.11E-15,-1.32E-14
295000,299.24071,-18567.56,-18422.781,26.080669,32.091532,33.072808,3.56E-16,6.94E-15,-3.20E-14
296000,298.15589,-18560.247,-18415.993,26.080669,32.091532,33.062808,-3.02E-15,1.78E-16,-5.34E-15
297000,300.48295,-18564.516,-18419.137,26.080669,32.091532,33.052808,-3.02E-15,1.78E-16,-5.34E-15
298000,300.626,-18563.896,-18418.447,26.080669,32.091532,33.042808,3.02E-15,7.11E-15,-1.32E-14
299000,298.16849,-18564.764,-18420.504,26.080669,32.091532,33.032808,-1.60E-15,-5.51E-15,-2.77E-14
300000,297.36725,-18563.263,-18419.39,26.080669,32.091532,33.022808,-3.02E-15,1.78E-16,-5.34E-15
301000,296.82612,-18563.978,-18420.367,26.080669,32.091532,33.012808,3.02E-15,7.11E-15,-1.32E-14
302000,300.43113,-18564.295,-18418.94,26.080669,32.091532,33.002808,3.56E-16,6.94E-15,-3.20E-14
303000,304.43078,-18564.436,-18417.146,26.080669,32.091532,32.992808,-3.02E-15,1.78E-16,-5.34E-15
304000,295.66807,-18563.481,-18420.431,26.080669,32.091532,32.982808,-3.02E-15,1.78E-16,-5.34E-15
305000,295.99965,-18561.683,-18418.472,26.080669,32.091532,32.972808,3.02E-15,7.11E-15,-1.32E-14
306000,294.13363,-18565.161,-18422.853,26.080669,32.091532,32.962808,3.56E-16,6.94E-15,-3.20E-14
307000,296.57848,-18562.954,-18419.463,26.080669,32.091532,32.952808,-3.02E-15,1.78E-16,-5.34E-15
308000,299.38592,-18561.385,-18416.536,26.080669,32.091532,32.942808,-1.78E-16,1.44E-14,-5.34E-15
309000,298.9241,-18561.415,-18416.789,26.080669,32.091532,32.932808,1.42E-15,-3.02E-15,-9.25E-15
310000,291.63553,-18567.288,-18426.188,26.080669,32.091532,32.922808,-3.02E-15,1.78E-16,-5.34E-15
311000,296.74741,-18562.342,-18418.769,26.080669,32.091532,32.912808,-3.02E-15,1.78E-16,-5.34E-15
312000,296.18342,-18562.755,-18419.455,26.080669,32.091532,32.902808,3.02E-15,7.11E-15,-1.32E-14
313000,296.48708,-18566.052,-18422.605,26.080669,32.091532,32.892808,3.56E-16,6.94E-15,-3.20E-14
314000,295.13744,-18564.097,-18421.304,26.080669,32.091532,32.882808,-3.02E-15,1.78E-16,-5.34E-15
315000,296.33577,-18562.652,-18419.278,26.080669,32.091532,32.872808,-3.02E-15,1.78E-16,-5.34E-15
316000,297.81128,-18561.071,-18416.984,26.080669,32.091532,32.862808,1.78E-16,1.33E-14,1.32E-14
317000,291.01847,-18561.403,-18420.602,26.080669,32.091532,32.852808,-1.60E-15,-5.51E-15,-2.77E-14
318000,296.44599,-18565.241,-18421.814,26.080669,32.091532,32.842808,-3.02E-15,1.78E-16,-5.34E-15
319000,294.73582,-18561.45,-18418.851,26.080669,32.091532,32.832808,3.02E-15,7.11E-15,-1.32E-14
320000,292.64485,-18564.993,-18423.405,26.080669,32.091532,32.822808,3.56E-16,6.94E-15,-3.20E-14
321000,295.73472,-18562.14,-18419.057,26.080669,32.091532,32.812808,-3.02E-15,1.78E-16,-5.34E-15
322000,295.39702,-18562.663,-18419.744,26.080669,32.091532,32.802808,-3.02E-15,1.78E-16,-5.34E-15
323000,295.35171,-18564.796,-18421.899,26.080669,32.091532,32.792808,3.02E-15,7.11E-15,-1.32E-14
324000,299.27307,-18563.307,-18418.512,26.080669,32.091532,32.782808,-1.60E-15,-5.51E-15,-2.77E-14
325000,295.1455,-18560.077,-18417.279,26.080669,32.091532,32.772808,-3.02E-15,1.78E-16,-5.34E-15
326000,297.68664,-18561.859,-18417.832,26.080669,32.091532,32.762808,3.02E-15,7.11E-15,-1.32E-14
327000,299.16367,-18563.113,-18418.371,26.080669,32.091532,32.752808,3.56E-16,6.94E-15,-3.20E-14
328000,303.67425,-18563.182,-18416.258,26.080669,32.091532,32.742808,-3.02E-15,1.78E-16,-5.34E-15
329000,287.07271,-18563.628,-18424.736,26.080669,32.091532,32.732808,-3.02E-15,1.78E-16,-5.34E-15
330000,298.30456,-18565.109,-18420.783,26.080669,32.091532,32.722808,3.02E-15,7.11E-15,-1.32E-14
331000,299.07527,-18563.544,-18418.845,26.080669,32.091532,32.712808,3.56E-16,6.94E-15,-3.20E-14
332000,297.06413,-18559.167,-18415.442,26.080669,32.091532,32.702808,-3.02E-15,1.78E-16,-5.34E-15
333000,303.03223,-18564.808,-18418.194,26.080669,32.091532,32.692808,-1.78E-16,1.44E-14,-5.34E-15
334000,297.60739,-18564.159,-18420.17,26.080669,32.091532,32.682808,1.42E-15,-3.02E-15,-9.25E-15
335000,298.30012,-18563.365,-18419.041,26.080669,32.091532,32.672808,-3.02E-15,1.78E-16,-5.34E-15
336000,293.79484,-18564.348,-18422.204,26.080669,32.091532,32.662808,-3.02E-15,1.78E-16,-5.34E-15
337000,292.29512,-18561.317,-18419.899,26.080669,32.091532,32.652808,3.02E-15,7.11E-15,-1.32E-14
338000,299.9115,-18563.825,-18418.722,26.080669,32.091532,32.642808,3.56E-16,6.94E-15,-3.20E-14
339000,299.00587,-18560.853,-18416.187,26.080669,32.091532,32.632808,-3.02E-15,1.78E-16,-5.34E-15
340000,304.1607,-18565.62,-18418.46,26.080669,32.091532,32.622808,-3.02E-15,1.78E-16,-5.34E-15
341000,301.73778,-18562.801,-18416.814,26.080669,32.091532,32.612808,1.78E-16,1.33E-14,1.32E-14
342000,299.03965,-18562.264,-18417.582,26.080669,32.091532,32.602808,-1.60E-15,-5.51E-15,-2.77E-14
343000,304.03711,-18563.221,-18416.121,26.080669,32.091532,32.592808,-3.02E-15,1.78E-16,-5.34E-15
344000,298.37685,-18562.263,-18417.902,26.080669,32.091532,32.582808,3.02E-15,7.11E-15,-1.32E-14
345000,305.58486,-18566.443,-18418.595,26.080669,32.091532,32.572808,3.56E-16,6.94E-15,-3.20E-14
346000,301.65603,-18564.862,-18418.914,26.080669,32.091532,32.562808,-3.02E-15,1.78E-16,-5.34E-15
347000,299.46501,-18565.019,-18420.132,26.080669,32.091532,32.552808,-3.02E-15,1.78E-16,-5.34E-15
348000,304.09705,-18564.799,-18417.67,26.080669,32.091532,32.542808,3.02E-15,7.11E-15,-1.32E-14
349000,298.88073,-18561.651,-18417.047,26.080669,32.091532,32.532808,-1.60E-15,-5.51E-15,-2.77E-14
350000,298.48579,-18562.952,-18418.538,26.080669,32.091532,32.522808,-3.02E-15,1.78E-16,-5.34E-15
351000,295.78948,-18561.065,-18417.956,26.080669,32.091532,32.512808,3.02E-15,7.11E-15,-1.32E-14
352000,294.24193,-18559.057,-18416.697,26.080669,32.091532,32.502808,3.56E-16,6.94E-15,-3.20E-14
353000,297.96698,-18562.454,-18418.291,26.080669,32.091532,32.492808,-3.02E-15,1.78E-16,-5.34E-15
354000,298.07534,-18564.757,-18420.542,26.080669,32.091532,32.482808,-3.02E-15,1.78E-16,-5.34E-15
355000,298.61907,-18565.607,-18421.129,26.080669,32.091532,32.472808,3.02E-15,7.11E-15,-1.32E-14
356000,305.19499,-18564.773,-18417.114,26.080669,32.091532,32.462808,3.56E-16,6.94E-15,-3.20E-14
357000,301.66725,-18559.842,-18413.889,26.080669,32.091532,32.452808,-3.02E-15,1.78E-16,-5.34E-15
358000,295.12374,-18562.228,-18419.441,26.080669,32.091532,32.442808,-1.78E-16,1.44E-14,-5.34E-15
359000,307.12019,-18564.429,-18415.838,26.080669,32.091532,32.432808,1.42E-15,-3.02E-15,-9.25E-15
360000,300.7014,-18565.371,-18419.885,26.080669,32.091532,32.422808,-3.02E-15,1.78E-16,-5.34E-15
361000,295.1896,-18563.581,-18420.762,26.080669,32.091532,32.412808,-3.02E-15,1.78E-16,-5.34E-15
362000,304.69733,-18563.234,-18415.815,26.080669,32.091532,32.402808,3.02E-15,7.11E-15,-1.32E-14
363000,301.0141,-18562.927,-18417.29,26.080669,32.091532,32.392808,3.56E-16,6.94E-15,-3.20E-14
364000,292.51893,-18566.497,-18424.97,26.080669,32.091532,32.382808,-3.02E-15,1.78E-16,-5.34E-15
365000,299.19701,-18561.973,-18417.215,26.080669,32.091532,32.372808,-3.02E-15,1.78E-16,-5.34E-15
366000,299.18754,-18562.277,-18417.524,26.080669,32.091532,32.362808,1.78E-16,1.33E-14,1.32E-14
367000,296.28851,-18563.525,-18420.174,26.080669,32.091532,32.352808,-1.60E-15,-5.51E-15,-2.77E-14
368000,301.47841,-18562.503,-18416.641,26.080669,32.091532,32.342808,-3.02E-15,1.78E-16,-5.34E-15
369000,293.33381,-18566.707,-18424.786,26.080669,32.091532,32.332808,3.02E-15,7.11E-15,-1.32E-14
370000,304.11087,-18559.567,-18412.432,26.080669,32.091532,32.322808,3.56E-16,6.94E-15,-3.20E-14
371000,296.62971,-18563.18,-18419.665,26.080669,32.091532,32.312808,-3.02E-15,1.78E-16,-5.34E-15
372000,291.08791,-18561.235,-18420.4,26.080669,32.091532,32.302808,-3.02E-15,1.78E-16,-5.34E-15
373000,297.0822,-18561.715,-18417.98,26.080669,32.091532,32.292808,3.02E-15,7.11E-15,-1.32E-14
374000,295.64791,-18567.641,-18424.6,26.080669,32.091532,32.282808,-1.60E-15,-5.51E-15,-2.77E-14
375000,304.50521,-18562.326,-18415,26.080669,32.091532,32.272808,-3.02E-15,1.78E-16,-5.34E-15
376000,300.64091,-18567.431,-18421.974,26.080669,32.091532,32.262808,3.02E-15,7.11E-15,-1.32E-14
377000,293.376,-18564.613,-18422.672,26.080669,32.091532,32.252808,3.56E-16,6.94E-15,-3.20E-14
378000,292.31083,-18561.907,-18420.481,26.080669,32.091532,32.242808,-3.02E-15,1.78E-16,-5.34E-15
379000,296.48216,-18568.187,-18424.743,26.080669,32.091532,32.232808,-3.02E-15,1.78E-16,-5.34E-15
380000,298.02889,-18563.834,-18419.641,26.080669,32.091532,32.222808,3.02E-15,7.11E-15,-1.32E-14
381000,298.80951,-18562.936,-18418.366,26.080669,32.091532,32.212808,3.56E-16,6.94E-15,-3.20E-14
382000,298.77142,-18564.41,-18419.859,26.080669,32.091532,32.202808,-3.02E-15,1.78E-16,-5.34E-15
383000,295.14228,-18565.423,-18422.627,26.080669,32.091532,32.192808,-1.78E-16,1.44E-14,-5.34E-15
384000,295.13212,-18561.932,-18419.141,26.080669,32.091532,32.182808,1.42E-15,-3.02E-15,-9.25E-15
385000,300.89425,-18564.39,-18418.811,26.080669,32.091532,32.172808,-3.02E-15,1.78E-16,-5.34E-15
386000,308.76499,-18564.389,-18415.002,26.080669,32.091532,32.162808,-3.02E-15,1.78E-16,-5.34E-15
387000,296.29528,-18559.029,-18415.675,26.080669,32.091532,32.152808,3.02E-15,7.11E-15,-1.32E-14
388000,301.66745,-18563.194,-18417.241,26.080669,32.091532,32.142808,3.56E-16,6.94E-15,-3.20E-14
389000,296.57808,-18563.102,-18419.611,26.080669,32.091532,32.132808,-3.02E-15,1.78E-16,-5.34E-15
390000,299.36948,-18565.008,-18420.166,26.080669,32.091532,32.122808,-3.02E-15,1.78E-16,-5.34E-15
391000,308.69254,-18565.474,-18416.122,26.080669,32.091532,32.112808,1.78E-16,1.33E-14,1.32E-14
392000,296.52929,-18563.052,-18419.585,26.080669,32.091532,32.102808,-1.60E-15,-5.51E-15,-2.77E-14
393000,291.98627,-18562.321,-18421.052,26.080669,32.091532,32.092808,-3.02E-15,1.78E-16,-5.34E-15
394000,296.03085,-18561.752,-18418.526,26.080669,32.091532,32.082808,3.02E-15,7.11E-15,-1.32E-14
395000,292.88693,-18561.226,-18419.521,26.080669,32.091532,32.072808,3.56E-16,6.94E-15,-3.20E-14
396000,297.96013,-18560.875,-18416.716,26.080669,32.091532,32.062808,-3.02E-15,1.78E-16,-5.34E-15
397000,291.88082,-18567.505,-18426.287,26.080669,32.091532,32.052808,-3.02E-15,1.78E-16,-5.34E-15
398000,288.31753,-18565.161,-18425.667,26.080669,32.091532,32.042808,3.02E-15,7.11E-15,-1.32E-14
399000,299.59661,-18560.148,-18415.197,26.080669,32.091532,32.032808,-1.60E-15,-5.51E-15,-2.77E-14
400000,294.01046,-18562.933,-18420.685,26.080669,32.091532,32.022808,1.42E-15,1.48E-14,-3.63E-14
401000,299.13957,-18562.501,-18417.771,26.080669,32.091532,32.012808,0,1.48E-14,-1.64E-14
402000,293.07529,-18561.365,-18419.569,26.080669,32.091532,32.002808,-2.67E-15,9.78E-15,-7.11E-16
403000,300.73398,-18563.949,-18418.447,26.080669,32.091532,31.992808,1.42E-15,1.48E-14,-3.63E-14
404000,298.15175,-18564.456,-18420.204,26.080669,32.091532,31.982808,1.42E-15,1.48E-14,-3.63E-14
405000,295.19454,-18565.135,-18422.314,26.080669,32.091532,31.972808,1.42E-15,-1.78E-15,-7.11E-15
406000,295.18535,-18560.965,-18418.148,26.080669,32.091532,31.962808,1.42E-15,1.19E-14,-4.77E-14
407000,292.62507,-18564.394,-18422.816,26.080669,32.091532,31.952808,1.42E-15,1.48E-14,-3.63E-14
408000,300.82539,-18562.295,-18416.75,26.080669,32.091532,31.942808,0,1.48E-14,-1.64E-14
409000,291.40008,-18562.947,-18421.962,26.080669,32.091532,31.932808,-7.11E-16,6.94E-15,-3.20E-14
410000,297.50696,-18563.356,-18419.416,26.080669,32.091532,31.922808,1.42E-15,1.19E-14,-4.77E-14
411000,291.74711,-18563.288,-18422.135,26.080669,32.091532,31.912808,1.42E-15,1.48E-14,-3.63E-14
412000,299.66428,-18562.588,-18417.604,26.080669,32.091532,31.902808,1.42E-15,-1.78E-15,-7.11E-15
413000,297.85848,-18565.046,-18420.936,26.080669,32.091532,31.892808,-2.67E-15,9.78E-15,-7.11E-16
414000,304.11309,-18562.91,-18415.774,26.080669,32.091532,31.882808,1.42E-15,1.48E-14,-3.63E-14
415000,295.97222,-18562.675,-18419.478,26.080669,32.091532,31.872808,0,1.48E-14,-1.64E-14
416000,302.34551,-18562.367,-18416.086,26.080669,32.091532,31.862808,-5.34E-16,7.29E-15,2.99E-14
417000,300.33909,-18560.395,-18415.084,26.080669,32.091532,31.852808,1.42E-15,1.19E-14,-4.77E-14
418000,298.72871,-18563.668,-18419.136,26.080669,32.091532,31.842808,1.42E-15,1.48E-14,-3.63E-14
419000,294.87132,-18559.791,-18417.126,26.080669,32.091532,31.832808,1.42E-15,-1.78E-15,-7.11E-15
420000,295.25832,-18563.932,-18421.08,26.080669,32.091532,31.822808,-2.67E-15,9.78E-15,-7.11E-16
421000,298.8884,-18563.887,-18419.278,26.080669,32.091532,31.812808,1.42E-15,1.48E-14,-3.63E-14
422000,302.84931,-18562.694,-18416.17,26.080669,32.091532,31.802808,1.42E-15,1.48E-14,-3.63E-14
423000,297.93275,-18563.981,-18419.835,26.080669,32.091532,31.792808,-3.56E-16,-1.96E-15,-4.34E-14
424000,297.47069,-18558.039,-18414.117,26.080669,32.091532,31.782808,1.42E-15,1.19E-14,-4.77E-14
425000,297.81934,-18564.031,-18419.94,26.080669,32.091532,31.772808,1.42E-15,1.48E-14,-3.63E-14
426000,298.72394,-18563.434,-18418.906,26.080669,32.091532,31.762808,0,1.48E-14,-1.64E-14
427000,297.0862,-18565.825,-18422.089,26.080669,32.091532,31.752808,3.56E-15,-4.45E-15,2.13E-15
428000,305.87362,-18562.321,-18414.333,26.080669,32.091532,31.742808,1.42E-15,1.48E-14,-3.63E-14
429000,290.24407,-18561.958,-18421.532,26.080669,32.091532,31.732808,1.42E-15,1.48E-14,-3.63E-14
430000,297.57452,-18560.389,-18416.416,26.080669,32.091532,31.722808,-3.56E-16,3.20E-15,1.07E-15
431000,302.37812,-18564.298,-18418.002,26.080669,32.091532,31.712808,1.42E-15,1.19E-14,-4.77E-14
432000,307.53717,-18563.633,-18414.84,26.080669,32.091532,31.702808,1.42E-15,1.48E-14,-3.63E-14
433000,295.05809,-18564.597,-18421.842,26.080669,32.091532,31.692808,0,1.48E-14,-1.64E-14
434000,298.70454,-18565.374,-18420.855,26.080669,32.091532,31.682808,-3.56E-16,-1.96E-15,-4.34E-14
435000,299.64682,-18558.208,-18413.233,26.080669,32.091532,31.672808,1.42E-15,1.48E-14,-3.63E-14
436000,300.48671,-18561.682,-18416.3,26.080669,32.091532,31.662808,1.42E-15,1.48E-14,-3.63E-14
437000,296.39712,-18563.609,-18420.206,26.080669,32.091532,31.652808,-3.56E-16,3.20E-15,1.07E-15
438000,298.88113,-18564.905,-18420.3,26.080669,32.091532,31.642808,3.56E-15,-4.45E-15,2.13E-15
439000,294.33459,-18564.663,-18422.258,26.080669,32.091532,31.632808,1.42E-15,1.48E-14,-3.63E-14
440000,292.02466,-18566.138,-18424.85,26.080669,32.091532,31.622808,0,1.48E-14,-1.64E-14
441000,294.3004,-18567.562,-18425.173,26.080669,32.091532,31.612808,-1.78E-15,6.05E-15,5.23E-14
442000,304.22397,-18565.128,-18417.939,26.080669,32.091532,31.602808,1.42E-15,1.19E-14,-4.77E-14
443000,293.74975,-18559.238,-18417.116,26.080669,32.091532,31.592808,1.42E-15,1.48E-14,-3.63E-14
444000,294.93968,-18561.954,-18419.256,26.080669,32.091532,31.582808,-3.56E-16,3.20E-15,1.07E-15
445000,296.94198,-18563.36,-18419.694,26.080669,32.091532,31.572808,3.56E-15,-4.45E-15,2.13E-15
446000,296.91379,-18564.49,-18420.837,26.080669,32.091532,31.562808,1.42E-15,1.48E-14,-3.63E-14
447000,301.12653,-18562.298,-18416.606,26.080669,32.091532,31.552808,1.42E-15,1.48E-14,-3.63E-14
448000,298.4015,-18564.174,-18419.801,26.080669,32.091532,31.542808,-3.56E-16,-1.96E-15,-4.34E-14
449000,300.66687,-18563.171,-18417.702,26.080669,32.091532,31.532808,1.42E-15,1.19E-14,-4.77E-14
450000,292.40703,-18567.921,-18426.449,26.080669,32.091532,31.522808,1.42E-15,1.48E-14,-3.63E-14
451000,297.20592,-18562.525,-18418.731,26.080669,32.091532,31.512808,0,1.48E-14,-1.64E-14
452000,302.81519,-18564.364,-18417.856,26.080669,32.091532,31.502808,3.56E-15,-4.45E-15,2.13E-15
453000,300.3716,-18564.019,-18418.693,26.080669,32.091532,31.492808,1.42E-15,1.48E-14,-3.63E-14
454000,297.20436,-18562.564,-18418.77,26.080669,32.091532,31.482808,1.42E-15,1.48E-14,-3.63E-14
455000,297.91747,-18564.052,-18419.913,26.080669,32.091532,31.472808,-3.56E-16,3.20E-15,1.07E-15
456000,301.10905,-18566.347,-18420.664,26.080669,32.091532,31.462808,1.42E-15,1.19E-14,-4.77E-14
457000,302.14243,-18561.753,-18415.57,26.080669,32.091532,31.452808,1.42E-15,1.48E-14,-3.63E-14
458000,295.02171,-18563.007,-18420.27,26.080669,32.091532,31.442808,0,1.48E-14,-1.64E-14
459000,306.26092,-18565.284,-18417.108,26.080669,32.091532,31.432808,-3.56E-16,-1.96E-15,-4.34E-14
460000,301.78033,-18564.452,-18418.445,26.080669,32.091532,31.422808,1.42E-15,1.48E-14,-3.63E-14
